Junction,week,day,traffic_time,month,Traffic_Level
1,2,2,9,12,Low
1,2,2,10,12,Low
1,2,2,11,12,Medium
1,2,2,12,12,Medium
1,2,2,13,12,Low
1,2,2,14,12,Medium
1,2,2,15,12,Medium
1,2,2,16,12,Low
1,2,2,17,12,Low
1,2,2,18,12,Medium
1,2,2,19,12,Medium
1,2,2,20,12,Low
1,2,2,21,12,Medium
1,2,2,22,12,Low
1,2,2,23,12,Low
1,2,3,0,12,Low
1,2,3,1,12,Low
1,2,3,2,12,Low
1,2,3,3,12,Low
1,2,3,4,12,Low
1,2,3,5,12,Low
1,2,3,6,12,Low
1,2,3,7,12,Low
1,2,3,8,12,Low
1,2,3,9,12,Low
1,2,3,10,12,Medium
1,2,3,11,12,Medium
1,2,3,12,12,Medium
1,2,3,13,12,Low
1,2,3,14,12,Medium
1,2,3,15,12,Low
1,2,3,16,12,Low
1,2,3,17,12,Low
1,2,3,18,12,Medium
1,2,3,19,12,Medium
1,2,3,20,12,Medium
1,2,3,21,12,Low
1,2,3,22,12,Medium
1,2,3,23,12,Low
1,2,4,0,12,Low
1,2,4,1,12,Low
1,2,4,2,12,Low
1,2,4,3,12,Low
1,2,4,4,12,Low
1,2,4,5,12,Low
1,2,4,6,12,Low
1,2,4,7,12,Low
1,2,4,8,12,Low
1,2,4,9,12,Low
1,2,4,10,12,Medium
1,2,4,11,12,Medium
1,2,4,12,12,Medium
1,2,4,13,12,Low
1,2,4,14,12,Medium
1,2,4,15,12,Medium
1,2,4,16,12,Medium
1,2,4,17,12,Low
1,2,4,18,12,Medium
1,2,4,19,12,Medium
1,2,4,20,12,Low
1,2,4,21,12,Medium
1,2,4,22,12,Medium
1,2,4,23,12,Low
1,2,5,0,12,Low
1,2,5,1,12,Low
1,2,5,2,12,Low
1,2,5,3,12,Low
1,2,5,4,12,Low
1,2,5,5,12,Low
1,2,5,6,12,Low
1,2,5,7,12,Low
1,2,5,8,12,Low
1,2,5,9,12,Low
1,2,5,10,12,Medium
1,2,5,11,12,Medium
1,2,5,12,12,Medium
1,2,5,13,12,Medium
1,2,5,14,12,Medium
1,2,5,15,12,Medium
1,2,5,16,12,Medium
1,2,5,17,12,Low
1,2,5,18,12,Medium
1,2,5,19,12,Medium
1,2,5,20,12,Medium
1,2,5,21,12,Low
1,2,5,22,12,Medium
1,2,5,23,12,Low
1,2,6,0,12,Low
1,2,6,1,12,Low
1,2,6,2,12,Low
1,2,6,3,12,Low
1,2,6,4,12,Low
1,2,6,5,12,Low
1,2,6,6,12,Low
1,2,6,7,12,Low
1,2,6,8,12,Low
1,2,6,9,12,Low
1,2,6,10,12,Low
1,2,6,11,12,Low
1,2,6,12,12,Low
1,2,6,13,12,Low
1,2,6,14,12,Low
1,2,6,15,12,Low
1,2,6,16,12,Low
1,2,6,17,12,Low
1,2,6,18,12,Low
1,2,6,19,12,Low
1,2,6,20,12,Low
1,2,6,21,12,Low
1,2,6,22,12,Low
1,2,6,23,12,Low
1,2,7,0,12,Low
1,2,7,1,12,Low
1,2,7,2,12,Low
1,2,7,3,12,Low
1,2,7,4,12,Low
1,2,7,5,12,Low
1,2,7,6,12,Low
1,2,7,7,12,Low
1,2,7,8,12,Low
1,2,7,9,12,Low
1,2,7,10,12,Low
1,2,7,11,12,Low
1,2,7,12,12,Low
1,2,7,13,12,Low
1,2,7,14,12,Low
1,2,7,15,12,Low
1,2,7,16,12,Low
1,2,7,17,12,Low
1,2,7,18,12,Low
1,2,7,19,12,Low
1,2,7,20,12,Low
1,2,7,21,12,Low
1,2,7,22,12,Low
1,2,7,23,12,Low
1,3,1,0,12,Low
1,3,1,1,12,Low
1,3,1,2,12,Low
1,3,1,3,12,Low
1,3,1,4,12,Low
1,3,1,5,12,Low
1,3,1,6,12,Low
1,3,1,7,12,Low
1,3,1,8,12,Low
1,3,1,9,12,Low
1,3,1,10,12,Low
1,3,1,11,12,Medium
1,3,1,12,12,Medium
1,3,1,13,12,Medium
1,3,1,14,12,Medium
1,3,1,15,12,Medium
1,3,1,16,12,Medium
1,3,1,17,12,Medium
1,3,1,18,12,Low
1,3,1,19,12,Medium
1,3,1,20,12,Low
1,3,1,21,12,Low
1,3,1,22,12,Low
1,3,1,23,12,Low
1,3,2,0,12,Low
1,3,2,1,12,Low
1,3,2,2,12,Low
1,3,2,3,12,Low
1,3,2,4,12,Low
1,3,2,5,12,Low
1,3,2,6,12,Low
1,3,2,7,12,Low
1,3,2,8,12,Low
1,3,2,9,12,Low
1,3,2,10,12,Low
1,3,2,11,12,Low
1,3,2,12,12,Medium
1,3,2,13,12,Medium
1,3,2,14,12,Low
1,3,2,15,12,Medium
1,3,2,16,12,Low
1,3,2,17,12,Low
1,3,2,18,12,Low
1,3,2,19,12,Medium
1,3,2,20,12,Medium
1,3,2,21,12,Low
1,3,2,22,12,Low
1,3,2,23,12,Low
1,3,3,0,12,Low
1,3,3,1,12,Low
1,3,3,2,12,Low
1,3,3,3,12,Low
1,3,3,4,12,Low
1,3,3,5,12,Low
1,3,3,6,12,Low
1,3,3,7,12,Low
1,3,3,8,12,Low
1,3,3,9,12,Low
1,3,3,10,12,Low
1,3,3,11,12,Medium
1,3,3,12,12,Medium
1,3,3,13,12,Low
1,3,3,14,12,Medium
1,3,3,15,12,Low
1,3,3,16,12,Low
1,3,3,17,12,Low
1,3,3,18,12,Low
1,3,3,19,12,Low
1,3,3,20,12,Low
1,3,3,21,12,Low
1,3,3,22,12,Low
1,3,3,23,12,Low
1,3,4,0,12,Low
1,3,4,1,12,Low
1,3,4,2,12,Low
1,3,4,3,12,Low
1,3,4,4,12,Low
1,3,4,5,12,Low
1,3,4,6,12,Low
1,3,4,7,12,Low
1,3,4,8,12,Low
1,3,4,9,12,Low
1,3,4,10,12,Low
1,3,4,11,12,Low
1,3,4,12,12,Medium
1,3,4,13,12,Low
1,3,4,14,12,Low
1,3,4,15,12,Low
1,3,4,16,12,Low
1,3,4,17,12,Low
1,3,4,18,12,Low
1,3,4,19,12,Low
1,3,4,20,12,Low
1,3,4,21,12,Low
1,3,4,22,12,Low
1,3,4,23,12,Low
1,3,5,0,12,Low
1,3,5,1,12,Low
1,3,5,2,12,Low
1,3,5,3,12,Low
1,3,5,4,12,Low
1,3,5,5,12,Low
1,3,5,6,12,Low
1,3,5,7,12,Low
1,3,5,8,12,Low
1,3,5,9,12,Low
1,3,5,10,12,Low
1,3,5,11,12,Low
1,3,5,12,12,Low
1,3,5,13,12,Low
1,3,5,14,12,Low
1,3,5,15,12,Low
1,3,5,16,12,Low
1,3,5,17,12,Low
1,3,5,18,12,Low
1,3,5,19,12,Low
1,3,5,20,12,Low
1,3,5,21,12,Low
1,3,5,22,12,Low
1,3,5,23,12,Low
1,3,6,0,12,Low
1,3,6,1,12,Low
1,3,6,2,12,Low
1,3,6,3,12,Low
1,3,6,4,12,Low
1,3,6,5,12,Low
1,3,6,6,12,Low
1,3,6,7,12,Low
1,3,6,8,12,Low
1,3,6,9,12,Low
1,3,6,10,12,Low
1,3,6,11,12,Low
1,3,6,12,12,Low
1,3,6,13,12,Low
1,3,6,14,12,Low
1,3,6,15,12,Low
1,3,6,16,12,Low
1,3,6,17,12,Low
1,3,6,18,12,Low
1,3,6,19,12,Low
1,3,6,20,12,Low
1,3,6,21,12,Low
1,3,6,22,12,Low
1,3,6,23,12,Low
1,3,7,0,12,Low
1,3,7,1,12,Low
1,3,7,2,12,Low
1,3,7,3,12,Low
1,3,7,4,12,Low
1,3,7,5,12,Low
1,3,7,6,12,Low
1,3,7,7,12,Low
1,3,7,8,12,Low
1,3,7,9,12,Low
1,3,7,10,12,Low
1,3,7,11,12,Low
1,3,7,12,12,Low
1,3,7,13,12,Low
1,3,7,14,12,Low
1,3,7,15,12,Low
1,3,7,16,12,Low
1,3,7,17,12,Low
1,3,7,18,12,Low
1,3,7,19,12,Low
1,3,7,20,12,Low
1,3,7,21,12,Low
1,3,7,22,12,Low
1,3,7,23,12,Low
1,4,1,0,12,Low
1,4,1,1,12,Low
1,4,1,2,12,Low
1,4,1,3,12,Low
1,4,1,4,12,Low
1,4,1,5,12,Low
1,4,1,6,12,Low
1,4,1,7,12,Low
1,4,1,8,12,Low
1,4,1,9,12,Low
1,4,1,10,12,Low
1,4,1,11,12,Low
1,4,1,12,12,Low
1,4,1,13,12,Medium
1,4,1,14,12,Medium
1,4,1,15,12,Medium
1,4,1,16,12,Low
1,4,1,17,12,Low
1,4,1,18,12,Low
1,4,1,19,12,Low
1,4,1,20,12,Low
1,4,1,21,12,Low
1,4,1,22,12,Low
1,4,1,23,12,Low
1,4,2,0,12,Low
1,4,2,1,12,Low
1,4,2,2,12,Low
1,4,2,3,12,Low
1,4,2,4,12,Low
1,4,2,5,12,Low
1,4,2,6,12,Low
1,4,2,7,12,Low
1,4,2,8,12,Low
1,4,2,9,12,Low
1,4,2,10,12,Low
1,4,2,11,12,Medium
1,4,2,12,12,Medium
1,4,2,13,12,Low
1,4,2,14,12,Low
1,4,2,15,12,Low
1,4,2,16,12,Medium
1,4,2,17,12,Low
1,4,2,18,12,Low
1,4,2,19,12,Low
1,4,2,20,12,Low
1,4,2,21,12,Low
1,4,2,22,12,Low
1,4,2,23,12,Low
1,4,3,0,12,Low
1,4,3,1,12,Low
1,4,3,2,12,Low
1,4,3,3,12,Low
1,4,3,4,12,Low
1,4,3,5,12,Low
1,4,3,6,12,Low
1,4,3,7,12,Low
1,4,3,8,12,Low
1,4,3,9,12,Low
1,4,3,10,12,Low
1,4,3,11,12,Medium
1,4,3,12,12,Medium
1,4,3,13,12,Medium
1,4,3,14,12,Medium
1,4,3,15,12,Medium
1,4,3,16,12,Low
1,4,3,17,12,Low
1,4,3,18,12,Low
1,4,3,19,12,Medium
1,4,3,20,12,Low
1,4,3,21,12,Medium
1,4,3,22,12,Low
1,4,3,23,12,Low
1,4,4,0,12,Low
1,4,4,1,12,Low
1,4,4,2,12,Low
1,4,4,3,12,Low
1,4,4,4,12,Low
1,4,4,5,12,Low
1,4,4,6,12,Low
1,4,4,7,12,Low
1,4,4,8,12,Low
1,4,4,9,12,Low
1,4,4,10,12,Low
1,4,4,11,12,Low
1,4,4,12,12,Low
1,4,4,13,12,Low
1,4,4,14,12,Low
1,4,4,15,12,Low
1,4,4,16,12,Low
1,4,4,17,12,Low
1,4,4,18,12,Low
1,4,4,19,12,Low
1,4,4,20,12,Low
1,4,4,21,12,Low
1,4,4,22,12,Low
1,4,4,23,12,Low
1,0,5,0,1,Low
1,0,5,1,1,Low
1,0,5,2,1,Low
1,0,5,3,1,Low
1,0,5,4,1,Low
1,0,5,5,1,Low
1,0,5,6,1,Low
1,0,5,7,1,Low
1,0,5,8,1,Low
1,0,5,9,1,Low
1,0,5,10,1,Low
1,0,5,11,1,Low
1,0,5,12,1,Low
1,0,5,13,1,Low
1,0,5,14,1,Low
1,0,5,15,1,Low
1,0,5,16,1,Low
1,0,5,17,1,Low
1,0,5,18,1,Low
1,0,5,19,1,Low
1,0,5,20,1,Low
1,0,5,21,1,Low
1,0,5,22,1,Low
1,0,5,23,1,Low
1,0,6,0,1,Low
1,0,6,1,1,Low
1,0,6,2,1,Low
1,0,6,3,1,Low
1,0,6,4,1,Low
1,0,6,5,1,Low
1,0,6,6,1,Low
1,0,6,7,1,Low
1,0,6,8,1,Low
1,0,6,9,1,Low
1,0,6,10,1,Low
1,0,6,11,1,Low
1,0,6,12,1,Low
1,0,6,13,1,Low
1,0,6,14,1,Low
1,0,6,15,1,Low
1,0,6,16,1,Low
1,0,6,17,1,Low
1,0,6,18,1,Low
1,0,6,19,1,Low
1,0,6,20,1,Low
1,0,6,21,1,Low
1,0,6,22,1,Low
1,0,6,23,1,Low
1,0,7,0,1,Low
1,0,7,1,1,Low
1,0,7,2,1,Low
1,0,7,3,1,Low
1,0,7,4,1,Low
1,0,7,5,1,Low
1,0,7,6,1,Low
1,0,7,7,1,Low
1,0,7,8,1,Low
1,0,7,9,1,Low
1,0,7,10,1,Low
1,0,7,11,1,Low
1,0,7,12,1,Low
1,0,7,13,1,Low
1,0,7,14,1,Low
1,0,7,15,1,Low
1,0,7,16,1,Low
1,0,7,17,1,Low
1,0,7,18,1,Low
1,0,7,19,1,Low
1,0,7,20,1,Low
1,0,7,21,1,Low
1,0,7,22,1,Low
1,0,7,23,1,Low
1,1,1,0,1,Low
1,1,1,1,1,Low
1,1,1,2,1,Low
1,1,1,3,1,Low
1,1,1,4,1,Low
1,1,1,5,1,Low
1,1,1,6,1,Low
1,1,1,7,1,Low
1,1,1,8,1,Low
1,1,1,9,1,Low
1,1,1,10,1,Medium
1,1,1,11,1,Medium
1,1,1,12,1,Medium
1,1,1,13,1,Low
1,1,1,14,1,Medium
1,1,1,15,1,Medium
1,1,1,16,1,Medium
1,1,1,17,1,Medium
1,1,1,18,1,Medium
1,1,1,19,1,Medium
1,1,1,20,1,Medium
1,1,1,21,1,Medium
1,1,1,22,1,Low
1,1,1,23,1,Low
1,1,2,0,1,Low
1,1,2,1,1,Low
1,1,2,2,1,Low
1,1,2,3,1,Low
1,1,2,4,1,Low
1,1,2,5,1,Low
1,1,2,6,1,Low
1,1,2,7,1,Low
1,1,2,8,1,Low
1,1,2,9,1,Low
1,1,2,10,1,Low
1,1,2,11,1,Medium
1,1,2,12,1,Medium
1,1,2,13,1,Low
1,1,2,14,1,Low
1,1,2,15,1,Low
1,1,2,16,1,Low
1,1,2,17,1,Low
1,1,2,18,1,Low
1,1,2,19,1,Medium
1,1,2,20,1,Medium
1,1,2,21,1,Medium
1,1,2,22,1,Medium
1,1,2,23,1,Low
1,1,3,0,1,Low
1,1,3,1,1,Low
1,1,3,2,1,Low
1,1,3,3,1,Low
1,1,3,4,1,Low
1,1,3,5,1,Low
1,1,3,6,1,Low
1,1,3,7,1,Low
1,1,3,8,1,Low
1,1,3,9,1,Medium
1,1,3,10,1,Medium
1,1,3,11,1,Medium
1,1,3,12,1,Medium
1,1,3,13,1,Medium
1,1,3,14,1,Low
1,1,3,15,1,Medium
1,1,3,16,1,Low
1,1,3,17,1,Medium
1,1,3,18,1,Medium
1,1,3,19,1,Medium
1,1,3,20,1,Medium
1,1,3,21,1,Medium
1,1,3,22,1,Medium
1,1,3,23,1,Low
1,1,4,0,1,Low
1,1,4,1,1,Low
1,1,4,2,1,Low
1,1,4,3,1,Low
1,1,4,4,1,Low
1,1,4,5,1,Low
1,1,4,6,1,Low
1,1,4,7,1,Low
1,1,4,8,1,Low
1,1,4,9,1,Low
1,1,4,10,1,Low
1,1,4,11,1,Low
1,1,4,12,1,Low
1,1,4,13,1,Low
1,1,4,14,1,Low
1,1,4,15,1,Medium
1,1,4,16,1,Low
1,1,4,17,1,Low
1,1,4,18,1,Low
1,1,4,19,1,Medium
1,1,4,20,1,Low
1,1,4,21,1,Low
1,1,4,22,1,Low
1,1,4,23,1,Low
1,1,5,0,1,Low
1,1,5,1,1,Low
1,1,5,2,1,Low
1,1,5,3,1,Low
1,1,5,4,1,Low
1,1,5,5,1,Low
1,1,5,6,1,Low
1,1,5,7,1,Low
1,1,5,8,1,Low
1,1,5,9,1,Medium
1,1,5,10,1,Medium
1,1,5,11,1,Medium
1,1,5,12,1,Medium
1,1,5,13,1,Medium
1,1,5,14,1,Medium
1,1,5,15,1,Medium
1,1,5,16,1,Medium
1,1,5,17,1,Medium
1,1,5,18,1,Low
1,1,5,19,1,Low
1,1,5,20,1,Low
1,1,5,21,1,Low
1,1,5,22,1,Low
1,1,5,23,1,Low
1,1,6,0,1,Low
1,1,6,1,1,Low
1,1,6,2,1,Low
1,1,6,3,1,Low
1,1,6,4,1,Low
1,1,6,5,1,Low
1,1,6,6,1,Low
1,1,6,7,1,Low
1,1,6,8,1,Low
1,1,6,9,1,Low
1,1,6,10,1,Low
1,1,6,11,1,Low
1,1,6,12,1,Low
1,1,6,13,1,Low
1,1,6,14,1,Low
1,1,6,15,1,Low
1,1,6,16,1,Low
1,1,6,17,1,Low
1,1,6,18,1,Low
1,1,6,19,1,Low
1,1,6,20,1,Low
1,1,6,21,1,Low
1,1,6,22,1,Low
1,1,6,23,1,Low
1,1,7,0,1,Low
1,1,7,1,1,Low
1,1,7,2,1,Low
1,1,7,3,1,Low
1,1,7,4,1,Low
1,1,7,5,1,Low
1,1,7,6,1,Low
1,1,7,7,1,Low
1,1,7,8,1,Low
1,1,7,9,1,Low
1,1,7,10,1,Low
1,1,7,11,1,Low
1,1,7,12,1,Low
1,1,7,13,1,Low
1,1,7,14,1,Low
1,1,7,15,1,Low
1,1,7,16,1,Low
1,1,7,17,1,Low
1,1,7,18,1,Low
1,1,7,19,1,Low
1,1,7,20,1,Low
1,1,7,21,1,Low
1,1,7,22,1,Low
1,1,7,23,1,Low
1,2,1,0,1,Low
1,2,1,1,1,Low
1,2,1,2,1,Low
1,2,1,3,1,Low
1,2,1,4,1,Low
1,2,1,5,1,Low
1,2,1,6,1,Low
1,2,1,7,1,Low
1,2,1,8,1,Low
1,2,1,9,1,Low
1,2,1,10,1,Medium
1,2,1,11,1,Medium
1,2,1,12,1,Medium
1,2,1,13,1,Medium
1,2,1,14,1,Medium
1,2,1,15,1,Medium
1,2,1,16,1,Low
1,2,1,17,1,Medium
1,2,1,18,1,Medium
1,2,1,19,1,Medium
1,2,1,20,1,Medium
1,2,1,21,1,Medium
1,2,1,22,1,Medium
1,2,1,23,1,Low
1,2,2,0,1,Low
1,2,2,1,1,Low
1,2,2,2,1,Low
1,2,2,3,1,Low
1,2,2,4,1,Low
1,2,2,5,1,Low
1,2,2,6,1,Low
1,2,2,7,1,Low
1,2,2,8,1,Low
1,2,2,9,1,Low
1,2,2,10,1,Medium
1,2,2,11,1,Medium
1,2,2,12,1,Medium
1,2,2,13,1,Low
1,2,2,14,1,Medium
1,2,2,15,1,Low
1,2,2,16,1,Low
1,2,2,17,1,Medium
1,2,2,18,1,Low
1,2,2,19,1,Low
1,2,2,20,1,Medium
1,2,2,21,1,Medium
1,2,2,22,1,Low
1,2,2,23,1,Low
1,2,3,0,1,Low
1,2,3,1,1,Low
1,2,3,2,1,Low
1,2,3,3,1,Low
1,2,3,4,1,Low
1,2,3,5,1,Low
1,2,3,6,1,Low
1,2,3,7,1,Low
1,2,3,8,1,Low
1,2,3,9,1,Medium
1,2,3,10,1,Medium
1,2,3,11,1,Medium
1,2,3,12,1,Medium
1,2,3,13,1,Medium
1,2,3,14,1,Medium
1,2,3,15,1,Medium
1,2,3,16,1,Low
1,2,3,17,1,Low
1,2,3,18,1,Medium
1,2,3,19,1,Low
1,2,3,20,1,Medium
1,2,3,21,1,Low
1,2,3,22,1,Low
1,2,3,23,1,Low
1,2,4,0,1,Low
1,2,4,1,1,Low
1,2,4,2,1,Low
1,2,4,3,1,Low
1,2,4,4,1,Low
1,2,4,5,1,Low
1,2,4,6,1,Low
1,2,4,7,1,Low
1,2,4,8,1,Low
1,2,4,9,1,Low
1,2,4,10,1,Low
1,2,4,11,1,Low
1,2,4,12,1,Low
1,2,4,13,1,Low
1,2,4,14,1,Low
1,2,4,15,1,Medium
1,2,4,16,1,Low
1,2,4,17,1,Low
1,2,4,18,1,Low
1,2,4,19,1,Low
1,2,4,20,1,Low
1,2,4,21,1,Low
1,2,4,22,1,Low
1,2,4,23,1,Low
1,2,5,0,1,Low
1,2,5,1,1,Low
1,2,5,2,1,Low
1,2,5,3,1,Low
1,2,5,4,1,Low
1,2,5,5,1,Low
1,2,5,6,1,Low
1,2,5,7,1,Low
1,2,5,8,1,Low
1,2,5,9,1,Low
1,2,5,10,1,Medium
1,2,5,11,1,Medium
1,2,5,12,1,Medium
1,2,5,13,1,Medium
1,2,5,14,1,Medium
1,2,5,15,1,Medium
1,2,5,16,1,Medium
1,2,5,17,1,Low
1,2,5,18,1,Medium
1,2,5,19,1,Medium
1,2,5,20,1,Medium
1,2,5,21,1,Medium
1,2,5,22,1,Low
1,2,5,23,1,Low
1,2,6,0,1,Low
1,2,6,1,1,Low
1,2,6,2,1,Low
1,2,6,3,1,Low
1,2,6,4,1,Low
1,2,6,5,1,Low
1,2,6,6,1,Low
1,2,6,7,1,Low
1,2,6,8,1,Low
1,2,6,9,1,Low
1,2,6,10,1,Low
1,2,6,11,1,Low
1,2,6,12,1,Low
1,2,6,13,1,Low
1,2,6,14,1,Low
1,2,6,15,1,Low
1,2,6,16,1,Low
1,2,6,17,1,Low
1,2,6,18,1,Low
1,2,6,19,1,Low
1,2,6,20,1,Low
1,2,6,21,1,Low
1,2,6,22,1,Low
1,2,6,23,1,Low
1,2,7,0,1,Low
1,2,7,1,1,Low
1,2,7,2,1,Low
1,2,7,3,1,Low
1,2,7,4,1,Low
1,2,7,5,1,Low
1,2,7,6,1,Low
1,2,7,7,1,Low
1,2,7,8,1,Low
1,2,7,9,1,Low
1,2,7,10,1,Low
1,2,7,11,1,Low
1,2,7,12,1,Low
1,2,7,13,1,Low
1,2,7,14,1,Low
1,2,7,15,1,Low
1,2,7,16,1,Low
1,2,7,17,1,Low
1,2,7,18,1,Low
1,2,7,19,1,Low
1,2,7,20,1,Low
1,2,7,21,1,Low
1,2,7,22,1,Low
1,2,7,23,1,Low
1,3,1,0,1,Low
1,3,1,1,1,Low
1,3,1,2,1,Low
1,3,1,3,1,Low
1,3,1,4,1,Low
1,3,1,5,1,Low
1,3,1,6,1,Low
1,3,1,7,1,Low
1,3,1,8,1,Low
1,3,1,9,1,Medium
1,3,1,10,1,Medium
1,3,1,11,1,Medium
1,3,1,12,1,Medium
1,3,1,13,1,Medium
1,3,1,14,1,Medium
1,3,1,15,1,Medium
1,3,1,16,1,Medium
1,3,1,17,1,Medium
1,3,1,18,1,Medium
1,3,1,19,1,Medium
1,3,1,20,1,Medium
1,3,1,21,1,Medium
1,3,1,22,1,Medium
1,3,1,23,1,Medium
1,3,2,0,1,Medium
1,3,2,1,1,Medium
1,3,2,2,1,Low
1,3,2,3,1,Low
1,3,2,4,1,Low
1,3,2,5,1,Low
1,3,2,6,1,Low
1,3,2,7,1,Low
1,3,2,8,1,Low
1,3,2,9,1,Low
1,3,2,10,1,Medium
1,3,2,11,1,Medium
1,3,2,12,1,Medium
1,3,2,13,1,Medium
1,3,2,14,1,Medium
1,3,2,15,1,Medium
1,3,2,16,1,Medium
1,3,2,17,1,Medium
1,3,2,18,1,Medium
1,3,2,19,1,Medium
1,3,2,20,1,Medium
1,3,2,21,1,Medium
1,3,2,22,1,Medium
1,3,2,23,1,Low
1,3,3,0,1,Low
1,3,3,1,1,Low
1,3,3,2,1,Low
1,3,3,3,1,Low
1,3,3,4,1,Low
1,3,3,5,1,Low
1,3,3,6,1,Low
1,3,3,7,1,Low
1,3,3,8,1,Low
1,3,3,9,1,Medium
1,3,3,10,1,Medium
1,3,3,11,1,Medium
1,3,3,12,1,Medium
1,3,3,13,1,Medium
1,3,3,14,1,Medium
1,3,3,15,1,Medium
1,3,3,16,1,Medium
1,3,3,17,1,Medium
1,3,3,18,1,Medium
1,3,3,19,1,Medium
1,3,3,20,1,Medium
1,3,3,21,1,Low
1,3,3,22,1,Medium
1,3,3,23,1,Low
1,3,4,0,1,Low
1,3,4,1,1,Low
1,3,4,2,1,Low
1,3,4,3,1,Low
1,3,4,4,1,Low
1,3,4,5,1,Low
1,3,4,6,1,Low
1,3,4,7,1,Low
1,3,4,8,1,Low
1,3,4,9,1,Low
1,3,4,10,1,Low
1,3,4,11,1,Low
1,3,4,12,1,Medium
1,3,4,13,1,Low
1,3,4,14,1,Medium
1,3,4,15,1,Medium
1,3,4,16,1,Medium
1,3,4,17,1,Low
1,3,4,18,1,Medium
1,3,4,19,1,Medium
1,3,4,20,1,Medium
1,3,4,21,1,Medium
1,3,4,22,1,Medium
1,3,4,23,1,Low
1,3,5,0,1,Low
1,3,5,1,1,Low
1,3,5,2,1,Low
1,3,5,3,1,Low
1,3,5,4,1,Low
1,3,5,5,1,Low
1,3,5,6,1,Low
1,3,5,7,1,Low
1,3,5,8,1,Low
1,3,5,9,1,Low
1,3,5,10,1,Medium
1,3,5,11,1,Medium
1,3,5,12,1,Medium
1,3,5,13,1,Medium
1,3,5,14,1,Medium
1,3,5,15,1,Medium
1,3,5,16,1,Medium
1,3,5,17,1,Low
1,3,5,18,1,Medium
1,3,5,19,1,Medium
1,3,5,20,1,Medium
1,3,5,21,1,Medium
1,3,5,22,1,Low
1,3,5,23,1,Low
1,3,6,0,1,Low
1,3,6,1,1,Medium
1,3,6,2,1,Low
1,3,6,3,1,Low
1,3,6,4,1,Low
1,3,6,5,1,Low
1,3,6,6,1,Low
1,3,6,7,1,Low
1,3,6,8,1,Low
1,3,6,9,1,Low
1,3,6,10,1,Low
1,3,6,11,1,Low
1,3,6,12,1,Low
1,3,6,13,1,Low
1,3,6,14,1,Low
1,3,6,15,1,Low
1,3,6,16,1,Low
1,3,6,17,1,Low
1,3,6,18,1,Low
1,3,6,19,1,Low
1,3,6,20,1,Low
1,3,6,21,1,Low
1,3,6,22,1,Low
1,3,6,23,1,Low
1,3,7,0,1,Low
1,3,7,1,1,Low
1,3,7,2,1,Low
1,3,7,3,1,Low
1,3,7,4,1,Low
1,3,7,5,1,Low
1,3,7,6,1,Low
1,3,7,7,1,Low
1,3,7,8,1,Low
1,3,7,9,1,Low
1,3,7,10,1,Low
1,3,7,11,1,Low
1,3,7,12,1,Low
1,3,7,13,1,Low
1,3,7,14,1,Low
1,3,7,15,1,Low
1,3,7,16,1,Low
1,3,7,17,1,Low
1,3,7,18,1,Low
1,3,7,19,1,Low
1,3,7,20,1,Low
1,3,7,21,1,Low
1,3,7,22,1,Low
1,3,7,23,1,Low
1,4,1,0,1,Low
1,4,1,1,1,Low
1,4,1,2,1,Low
1,4,1,3,1,Low
1,4,1,4,1,Low
1,4,1,5,1,Low
1,4,1,6,1,Low
1,4,1,7,1,Low
1,4,1,8,1,Low
1,4,1,9,1,Low
1,4,1,10,1,Medium
1,4,1,11,1,Medium
1,4,1,12,1,Medium
1,4,1,13,1,Medium
1,4,1,14,1,Medium
1,4,1,15,1,Medium
1,4,1,16,1,Medium
1,4,1,17,1,Medium
1,4,1,18,1,Medium
1,4,1,19,1,Medium
1,4,1,20,1,Medium
1,4,1,21,1,Low
1,4,1,22,1,Medium
1,4,1,23,1,Low
1,4,2,0,1,Low
1,4,2,1,1,Low
1,4,2,2,1,Low
1,4,2,3,1,Low
1,4,2,4,1,Low
1,4,2,5,1,Low
1,4,2,6,1,Low
1,4,2,7,1,Low
1,4,2,8,1,Low
1,4,2,9,1,Low
1,4,2,10,1,Low
1,4,2,11,1,Low
1,4,2,12,1,Medium
1,4,2,13,1,Low
1,4,2,14,1,Low
1,4,2,15,1,Low
1,4,2,16,1,Low
1,4,2,17,1,Low
1,4,2,18,1,Low
1,4,2,19,1,Low
1,4,2,20,1,Medium
1,4,2,21,1,Medium
1,4,2,22,1,Medium
1,4,2,23,1,Low
1,4,3,0,1,Low
1,4,3,1,1,Low
1,4,3,2,1,Low
1,4,3,3,1,Low
1,4,3,4,1,Low
1,4,3,5,1,Low
1,4,3,6,1,Low
1,4,3,7,1,Low
1,4,3,8,1,Low
1,4,3,9,1,Medium
1,4,3,10,1,Medium
1,4,3,11,1,Medium
1,4,3,12,1,Medium
1,4,3,13,1,Medium
1,4,3,14,1,Medium
1,4,3,15,1,Medium
1,4,3,16,1,Medium
1,4,3,17,1,Medium
1,4,3,18,1,Medium
1,4,3,19,1,Medium
1,4,3,20,1,Medium
1,4,3,21,1,Medium
1,4,3,22,1,Medium
1,4,3,23,1,Medium
1,4,4,0,1,Low
1,4,4,1,1,Low
1,4,4,2,1,Low
1,4,4,3,1,Low
1,4,4,4,1,Low
1,4,4,5,1,Low
1,4,4,6,1,Low
1,4,4,7,1,Low
1,4,4,8,1,Low
